applicant_id,name,name_first,name_last,address_full,state,zip_code,dob,age,fico,loan_to_value,gender,occupation,loan_term,rate_type,denied
10816,Jasmine Hudson,Jasmine,Hudson,"24079 Jim Lodge
Haleyland, NV 27042",NV,27042,1964-03-02,59,560.0,57.83,female,stockbroker,30,FIXED,0
10817,Shirley Hart,Shirley,Hart,"3877 Michaela Crest
Erikaport, SC 64628",SC,64628,1963-05-05,59,609.0,46.14,female,electrician,30,FIXED,0
10818,Brian Ramos,Brian,Ramos,"USNS Stevens
FPO AP 20691",AP,20691,1997-06-16,25,764.0,42.33,male,dentist,30,FIXED,0
10819,Brenda Martinez,Brenda,Martinez,"49963 Jodi Creek Suite 309
New Jenniferland, AS 74085",AS,74085,1972-03-25,51,359.0,91.63,female,student,30,FIXED,1
10820,Christopher Snyder,Christopher,Snyder,"4929 Clark Dam Apt. 952
Daltonfurt, MI 87004",MI,87004,1964-11-12,58,805.0,30.2,male,fireman,30,FIXED,0
10821,Miss Samantha Bailey,Samantha,Bailey,"USNV Gonzales
FPO AP 38892",AP,38892,1979-02-10,44,456.0,62.49,female,student,30,FIXED,1
10822,Scott Harper,Scott,Harper,"377 Scott Tunnel
Robertmouth, MA 26892",MA,26892,1968-08-30,54,393.0,77.22,male,lawyer,30,FIXED,1
10823,Aaron Hayden,Aaron,Hayden,"372 William Row Apt. 203
Robertchester, VA 10610",VA,10610,1953-08-08,69,796.0,33.06,male,electrician,30,FIXED,0
10824,Gina Kelley,Gina,Kelley,"99932 Samuel View Apt. 859
New Eric, ID 85754",ID,85754,1993-02-11,30,797.0,27.82,female,student,30,FIXED,0
10825,Claudia Gilmore,Claudia,Gilmore,"0360 Robinson Ferry
West Nancy, PW 01101",PW,01101,1969-12-04,53,356.0,94.41,female,lawyer,30,FIXED,1
10826,Sarah Stevenson,Sarah,Stevenson,"3004 Christopher Inlet Apt. 435
West Breanna, AR 74393",AR,74393,1999-07-02,23,550.0,47.48,female,salesman,30,FIXED,0
10827,Robyn Maddox,Robyn,Maddox,"PSC 2164, Box 9893
APO AP 65656",AP,65656,1957-04-22,66,555.0,63.41,female,librarian,30,FIXED,0
10828,Corey Parker,Corey,Parker,"596 Jeffrey Loop
West Gracefurt, SD 61639",SD,61639,1987-12-10,35,611.0,60.98,male,teacher,15,FIXED,1
10829,Mary Thomas,Mary,Thomas,"USS Robertson
FPO AE 20833",AE,20833,1997-10-05,25,813.0,12.54,female,retired,15,FIXED,0
10830,Jennifer Donaldson,Jennifer,Donaldson,"Unit 3024 Box 3240
DPO AA 34960",AA,34960,1979-01-27,44,536.0,57.85,female,salesman,30,FIXED,1
10831,Darin Hunter,Darin,Hunter,"9016 Keith Park
Clarkefurt, MN 02821",MN,02821,1999-02-09,24,805.0,22.78,female,fireman,30,FIXED,0
10832,Mr. Robert Ray,Robert,Ray,"PSC 0904, Box 6878
APO AA 12555",AA,12555,1956-02-09,67,733.0,47.58,male,salesman,30,FIXED,1
10833,James Kelly,James,Kelly,"72980 Singh Walks Apt. 330
Cookton, NY 47658",NY,47658,1967-12-11,55,618.0,64.29,male,teacher,15,FIXED,0
10834,Grant Baker,Grant,Baker,"PSC 1855, Box 9877
APO AE 02249",AE,02249,1976-09-29,46,813.0,34.58,male,mechanic,30,FIXED,0
10835,Kelly Ryan,Kelly,Ryan,"0279 Patterson Way
Marshallshire, AZ 25695",AZ,25695,1976-06-05,46,343.0,82.56,female,dentist,30,FIXED,1
10836,Christopher Ewing,Christopher,Ewing,"839 Ian Cliffs
East David, KS 49664",KS,49664,1966-03-29,57,815.0,28.13,male,contractor,30,FIXED,0
10837,Keith Aguirre,Keith,Aguirre,"79460 Contreras Ramp Suite 093
West Thomas, MN 07656",MN,07656,1998-05-31,24,792.0,42.78,male,contractor,30,FIXED,0
10838,Michael Shepard,Michael,Shepard,"740 Carly Points
North Angelamouth, AK 05270",AK,05270,1997-12-22,25,363.0,91.48,male,contractor,30,FIXED,1
10839,April Smith,April,Smith,"07906 Gregory Roads Apt. 602
West Monicafort, FM 70117",FM,70117,1972-05-11,50,631.0,61.95,female,salesman,30,FIXED,0
10840,Nicole Smith,Nicole,Smith,"3966 Emily Village Suite 578
Rossview, MH 59352",MH,59352,1993-12-31,29,620.0,71.71,female,plumber,30,FIXED,0
10841,Laura Johnson,Laura,Johnson,"61474 Crystal Keys
Lake Lisaborough, MI 26934",MI,26934,1990-03-22,33,634.0,54.06,female,salesman,30,FIXED,0
10842,Mrs. Emily Frazier,Emily,Frazier,"726 Cruz Bypass Apt. 191
North Johnborough, FL 04067",FL,04067,2002-03-10,21,691.0,53.44,female,stockbroker,30,FIXED,0
10843,Connie Armstrong,Connie,Armstrong,"34695 Harris Bypass
North Melissa, CT 37799",CT,37799,1998-10-17,24,352.0,78.04,female,accountant,30,FIXED,1
10844,David Carter,David,Carter,"0643 Jose Flats
Deckerbury, PW 18809",PW,18809,1968-07-11,54,799.0,2.72,male,retired,30,FIXED,0
10845,James Knight,James,Knight,"7615 John Orchard
Rangelfort, OH 82277",OH,82277,1980-02-09,43,343.0,72.25,male,contractor,15,FIXED,1
10846,Terry Hodges,Terry,Hodges,"3772 Andrea Centers
Wilsonside, LA 30702",LA,30702,1976-03-08,47,794.0,40.97,male,teacher,30,FIXED,0
10847,Kevin Humphrey,Kevin,Humphrey,"2244 Saunders Manors Apt. 388
East Rhonda, HI 54181",HI,54181,1956-01-08,67,429.0,84.69,male,librarian,30,FIXED,1
10848,Nathan Lee,Nathan,Lee,"3554 Shawn Street
New Brianfurt, ME 84626",ME,84626,1991-02-27,32,340.0,61.7,male,fireman,30,FIXED,1
10849,David Thomas,David,Thomas,"1215 Henry Hills Apt. 431
Amandabury, TX 04280",TX,04280,1978-09-25,44,346.0,90.69,male,accountant,30,FIXED,1
10850,Sarah Santiago,Sarah,Santiago,"61904 William Court Apt. 289
Port Joshuaborough, GU 27426",GU,27426,1985-08-21,37,795.0,25.66,female,software developer,30,FIXED,0
10851,Andrew Durham,Andrew,Durham,"73901 Jeremy Dale Apt. 982
Houseland, ND 91423",ND,91423,1962-01-01,61,465.0,62.63,male,teacher,30,FIXED,1
10852,Michelle Obrien,Michelle,Obrien,"726 Newton Plains
Phillipsport, LA 33340",LA,33340,1984-09-08,38,805.0,33.34,female,librarian,30,FIXED,0
10853,Brittany Turner,Brittany,Turner,"319 Ashley Ville Suite 021
North Victoria, PA 38310",PA,38310,1973-04-29,49,804.0,39.08,female,software developer,30,FIXED,0
10854,Peter Miller,Peter,Miller,"8992 Evans Camp Apt. 785
Gaineshaven, GA 32969",GA,32969,1957-07-25,65,680.0,48.2,male,salesman,30,FIXED,0
10855,Joseph Murray,Joseph,Murray,"4294 Ronnie Avenue
Port Diane, NJ 91995",NJ,91995,1982-08-29,40,803.0,37.46,male,salesman,30,FIXED,0
10856,Philip Henderson,Philip,Henderson,"05431 Charles Rapids Suite 608
New Deborahmouth, GU 48337",GU,48337,1967-06-05,55,570.0,69.39,male,electrician,30,FIXED,0
10857,Nicole Williams,Nicole,Williams,"64812 Cynthia Squares Apt. 948
Traceymouth, NM 24245",NM,24245,1954-06-03,68,789.0,25.9,female,librarian,15,FIXED,0
10858,Kyle Martin,Kyle,Martin,"38684 Melissa Villages Suite 321
Barronmouth, WY 98619",WY,98619,1984-06-09,38,794.0,36.96,female,accountant,30,FIXED,1
10859,Donna Valenzuela,Donna,Valenzuela,"99958 Bennett Gateway
Staceyfurt, KS 53351",KS,53351,2002-04-06,21,689.0,44.63,female,librarian,30,FIXED,0
10860,Julie Fernandez,Julie,Fernandez,"3088 Alec Forks Apt. 051
Chrisstad, IN 54614",IN,54614,1969-06-24,53,527.0,59.04,female,mechanic,30,FIXED,1
10861,Philip Collins,Philip,Collins,"762 Michael Burgs
New Dylan, IN 42509",IN,42509,1975-10-24,47,707.0,28.81,male,plumber,15,FIXED,0
10862,Monica Carter,Monica,Carter,"14435 Campos Passage
North Dylan, AZ 54397",AZ,54397,1994-10-18,28,790.0,36.07,female,nurse,30,FIXED,1
10863,Adam Roberson,Adam,Roberson,"703 Perez Plains Suite 078
Christopherfurt, NV 59302",NV,59302,1993-10-30,29,741.0,50.76,male,contractor,15,FIXED,0
10864,Jordan Lambert,Jordan,Lambert,"PSC 1369, Box 0662
APO AE 76965",AE,76965,1969-11-25,53,554.0,46.0,male,salesman,30,FIXED,0
10865,Erin Maldonado,Erin,Maldonado,"6324 James Valleys
South Crystal, RI 84908",RI,84908,1982-10-26,40,684.0,62.78,female,accountant,30,FIXED,0
10866,Michael Hall,Michael,Hall,"2154 Anderson Trace
Port Melissahaven, IL 49949",IL,49949,1975-09-28,47,790.0,29.28,male,retired,30,FIXED,0
10867,Andrea Hayes,Andrea,Hayes,"USNS Henderson
FPO AE 94336",AE,94336,1952-02-23,71,807.0,50.07,female,electrician,30,FIXED,0
10868,Michael Gonzales,Michael,Gonzales,"7865 Dawson Knoll
Lake Holly, IN 86259",IN,86259,1956-03-26,67,351.0,90.46,male,fireman,30,FIXED,1
10869,Gary Olsen,Gary,Olsen,"498 Anne Fields
Bellshire, WY 22511",WY,22511,1977-12-28,45,818.0,43.52,male,accountant,30,FIXED,0
10870,Cathy Santiago,Cathy,Santiago,"0464 Kenneth Island Apt. 680
Melissafurt, MP 86886",MP,86886,1965-08-22,57,588.0,57.53,female,salesman,30,FIXED,0
10871,Martin Tate,Martin,Tate,"7653 Brown Ridge Apt. 906
Lake Antonioburgh, MN 39269",MN,39269,1961-11-28,61,389.0,59.38,male,doctor,30,FIXED,1
10872,Donald Hughes,Donald,Hughes,"346 Lyons Ramp Apt. 413
East Erin, TX 06655",TX,06655,1986-05-22,36,417.0,82.28,male,lawyer,30,FIXED,1
10873,Dr. Stephanie Gomez,Stephanie,Gomez,"984 Carter Greens Apt. 977
Jonathanview, HI 33785",HI,33785,1989-03-21,34,468.0,63.43,female,student,30,FIXED,1
10874,William Hall,William,Hall,"75100 Theresa Crossing Suite 851
West Sarah, MA 44138",MA,44138,1956-12-24,66,538.0,61.38,male,investment banker,30,FIXED,1
10875,Matthew Bowers,Matthew,Bowers,"84772 Jennifer View
North Rachel, MT 08664",MT,08664,1981-03-17,42,598.0,66.88,male,doctor,30,FIXED,0
10876,Olivia Garrett,Olivia,Garrett,"609 Kennedy Glens
Douglastown, MT 57192",MT,57192,1996-11-04,26,534.0,78.47,female,investment banker,30,FIXED,1
10877,John Green,John,Green,"2363 Brian Mountains
West Carolside, MI 94948",MI,94948,1964-03-02,59,622.0,48.08,male,salesman,30,FIXED,0
10878,Bobby Miller,Bobby,Miller,"355 Tammy Street Apt. 758
Justinshire, PR 31799",PR,31799,1950-02-01,73,798.0,22.37,male,stockbroker,30,FIXED,0
10879,Albert Baker,Albert,Baker,"882 Richard Trail Suite 547
South Maryland, WA 03286",WA,03286,1971-01-15,52,356.0,86.88,male,salesman,30,FIXED,1
10880,Brian Patton MD,Brian,Patton,"7139 Robert Fort Apt. 315
Lake Dustin, VT 90888",VT,90888,2002-10-04,20,803.0,17.78,male,retired,30,FIXED,0
10881,Melissa Collins,Melissa,Collins,"8910 Cline Ports Apt. 376
Lake Kimberly, FM 98355",FM,98355,1958-08-18,64,800.0,34.47,female,software developer,30,FIXED,0
10882,Brenda Holmes,Brenda,Holmes,"PSC 9355, Box 0578
APO AE 94112",AE,94112,1984-08-27,38,358.0,87.55,female,electrician,30,FIXED,1
10883,Lindsey Thompson,Lindsey,Thompson,"771 Nichols Glens Suite 103
Nguyenchester, NM 71297",NM,71297,1951-02-08,72,621.0,66.66,female,lawyer,30,FIXED,1
10884,Colton Leblanc,Colton,Leblanc,"85486 Mackenzie Shoals
Wayneburgh, UT 44213",UT,44213,1997-05-21,25,573.0,55.09,male,salesman,30,FIXED,0
10885,Glenn Peters,Glenn,Peters,"7173 Jordan Knoll Suite 414
Peterberg, NE 23052",NE,23052,1978-04-08,45,408.0,90.12,male,salesman,30,FIXED,1
10886,Karen Frey,Karen,Frey,"86253 Kathleen Coves Suite 674
Daltonland, AK 75547",AK,75547,1963-03-11,60,809.0,35.3,female,retired,30,FIXED,0
10887,Erin Lara,Erin,Lara,"507 David Burgs
East Anthonymouth, OH 43493",OH,43493,1958-12-26,64,811.0,40.55,female,contractor,30,FIXED,0
10888,Meghan Wall,Meghan,Wall,"13110 Angela Ramp Suite 872
Lorishire, AL 31630",AL,31630,1954-11-03,68,809.0,21.67,female,doctor,30,FIXED,1
10889,Matthew Hood,Matthew,Hood,"4077 Diaz Vista Apt. 969
Underwoodview, NH 54653",NH,54653,1966-08-27,56,355.0,88.55,male,mechanic,30,FIXED,1
10890,Lisa Miller,Lisa,Miller,"9491 Winters Throughway
Lake Jasonland, ME 29178",ME,29178,1969-06-08,53,804.0,42.87,female,librarian,30,FIXED,0
10891,Emily Reynolds,Emily,Reynolds,"0235 Collins Courts Apt. 218
Port Travisberg, MH 96781",MH,96781,1993-10-20,29,805.0,28.01,female,librarian,30,FIXED,0
10892,Sara Hull,Sara,Hull,"887 Diane Course Apt. 132
East Angel, SD 16737",SD,16737,1994-06-11,28,802.0,26.67,female,mechanic,30,FIXED,0
10893,Joel Benitez,Joel,Benitez,"8995 Alicia Row
Wilsontown, UT 31321",UT,31321,1961-05-12,61,388.0,62.1,male,salesman,30,FIXED,1
10894,Mark Huynh,Mark,Huynh,"388 Kevin Cove
North Jeff, WV 78842",WV,78842,2002-04-12,21,345.0,79.81,male,mason,30,FIXED,1
10895,Michael Taylor,Michael,Taylor,"83123 Maddox Pine
Danielschester, MP 96861",MP,96861,1978-06-01,44,576.0,55.79,male,lawyer,30,FIXED,0
10896,Julian Moran,Julian,Moran,"11342 Bush Crescent
Krauseside, MS 74377",MS,74377,1980-01-22,43,635.0,51.88,male,salesman,30,FIXED,0
10897,Heather Brown,Heather,Brown,"70482 Heather Ferry
Port Stacey, IN 04716",IN,04716,1952-08-03,70,553.0,68.28,female,salesman,30,FIXED,0
10898,Laura Christensen,Laura,Christensen,"3699 Julie Throughway Suite 618
Cookland, WA 56683",WA,56683,1954-09-23,68,759.0,43.17,female,fireman,30,FIXED,0
10899,Tom Wilkins,Tom,Wilkins,"710 Wells Views Apt. 646
Lake Marie, MO 94505",MO,94505,1959-03-31,64,535.0,60.91,male,librarian,30,FIXED,1
10900,Holly Bryan,Holly,Bryan,"Unit 2762 Box 7636
DPO AP 97659",AP,97659,1953-08-07,69,473.0,57.4,female,doctor,30,FIXED,1
10901,Margaret Chen,Margaret,Chen,"USS Glover
FPO AA 75363",AA,75363,1960-09-22,62,353.0,92.1,female,electrician,30,FIXED,1
10902,Anthony Jones,Anthony,Jones,"74688 Dana Row Apt. 065
Port Mason, WA 97596",WA,97596,1995-04-21,28,808.0,24.53,male,plumber,30,FIXED,0
10903,Kimberly Patterson,Kimberly,Patterson,"Unit 7371 Box 9378
DPO AP 46948",AP,46948,1985-03-23,38,690.0,36.13,female,librarian,30,FIXED,0
10904,Elizabeth Chambers,Elizabeth,Chambers,"4568 Mueller Dale
Vargasmouth, TN 95650",TN,95650,1956-12-18,66,623.0,50.91,female,electrician,30,FIXED,0
10905,Vanessa Brown,Vanessa,Brown,"6323 John Island Suite 974
Port Justinchester, FM 92451",FM,92451,1952-09-18,70,803.0,50.92,female,fireman,30,FIXED,0
10906,Kimberly Robinson,Kimberly,Robinson,"8426 Mcmahon Roads Apt. 756
Lake Denise, FL 49704",FL,49704,1958-09-08,64,800.0,21.16,female,salesman,30,FIXED,0
10907,Jessica Whitaker,Jessica,Whitaker,"PSC 8346, Box 7871
APO AP 10087",AP,10087,1966-04-19,57,514.0,69.05,female,accountant,30,FIXED,1
10908,Wanda Parker,Wanda,Parker,"977 Andrew Route
Port Brian, CA 23162",CA,23162,1966-04-13,57,799.0,28.85,female,contractor,30,FIXED,0
10909,Autumn Browning,Autumn,Browning,"1401 Denise Walk Apt. 587
South Melissafurt, CT 67672",CT,67672,1983-11-16,39,804.0,40.22,female,software developer,30,FIXED,0
10910,Ryan Diaz,Ryan,Diaz,"76291 Anne Park Suite 646
Port Benjamin, CT 83564",CT,83564,1960-07-21,62,566.0,59.65,male,student,30,FIXED,0
10911,Robert Martin,Robert,Martin,"836 Cannon Gardens Suite 861
Manningchester, KY 70397",KY,70397,1974-01-06,49,791.0,35.11,male,salesman,30,FIXED,0
10912,Austin Bradshaw,Austin,Bradshaw,"334 Curtis Path
Lake Brad, PA 05789",PA,05789,2000-10-06,22,487.0,54.07,male,salesman,30,FIXED,1
10913,Nicole Anderson,Nicole,Anderson,"182 John Fork
West Zacharyton, GU 35747",GU,35747,1961-01-05,62,370.0,90.78,female,lawyer,30,FIXED,1
10914,Stephen Baker,Stephen,Baker,"33423 Richard Throughway Suite 292
Meredithborough, NE 33516",NE,33516,1968-01-29,55,793.0,36.56,male,lawyer,30,FIXED,0
10915,Travis Campbell,Travis,Campbell,"672 Andrea Circles Apt. 744
East Craigland, DC 27848",DC,27848,1995-09-06,27,346.0,59.76,male,contractor,30,FIXED,1
10916,Jenna Sloan,Jenna,Sloan,"17238 Marcus Lock
Williammouth, MI 61404",MI,61404,1954-08-16,68,811.0,27.86,female,mechanic,15,FIXED,0
10917,Cynthia Smith,Cynthia,Smith,"5101 Mcgee Key
Jasonton, NY 26567",NY,26567,1992-09-20,30,345.0,69.25,female,librarian,30,FIXED,1
10918,Willie Cooper,Willie,Cooper,"7416 Larsen Islands
Jonathanton, HI 46539",HI,46539,1981-02-24,42,799.0,20.49,male,fireman,15,FIXED,0
10919,David Hill Jr.,David,Hill,"20198 Adam Crest Apt. 346
Weststad, GU 15053",GU,15053,1956-09-07,66,571.0,51.41,male,electrician,30,FIXED,0
10920,Jonathan Trevino,Jonathan,Trevino,"9458 Jeremy Burg
South Ericfort, SD 44807",SD,44807,1964-02-24,59,354.0,79.07,male,doctor,30,FIXED,1
10921,Kara Edwards,Kara,Edwards,"4695 Kyle Mews Suite 326
East Matthewport, AK 93802",AK,93802,1952-02-09,71,791.0,29.03,female,nurse,30,FIXED,1
10922,Emma Williamson,Emma,Williamson,"0016 Williams Row Apt. 461
East Jordan, FL 18816",FL,18816,1956-07-26,66,355.0,72.23,female,lawyer,30,FIXED,1
10923,Mercedes Mccarty,Mercedes,Mccarty,"223 Cody Mews Suite 469
North Mary, WY 83865",WY,83865,1962-01-05,61,692.0,48.56,female,software developer,30,FIXED,0
10924,Jennifer Carter,Jennifer,Carter,"USCGC Ryan
FPO AE 06424",AE,06424,1954-06-01,68,345.0,84.56,female,salesman,30,FIXED,1
10925,Stacey Murray,Stacey,Murray,"1107 Herrera Drives
Parkerbury, WY 75252",WY,75252,1958-10-26,64,826.0,27.31,female,retired,30,FIXED,0
10926,Jenna Morales,Jenna,Morales,"92788 Carolyn Meadow
Hamiltonside, CO 50059",CO,50059,1965-10-26,57,788.0,46.74,female,nurse,30,FIXED,1
10927,Cindy Henderson,Cindy,Henderson,"639 Diaz Plaza Suite 305
Lake Davidtown, MH 56415",MH,56415,1969-11-30,53,573.0,64.81,female,fireman,30,FIXED,1
10928,Samuel Cooper,Samuel,Cooper,"48356 Fitzgerald Fords Suite 685
New Barbaraview, GU 73443",GU,73443,1968-02-16,55,652.0,45.13,male,salesman,30,FIXED,0
10929,Jason Daniels,Jason,Daniels,"584 Donna Light
Matthewbury, FM 62840",FM,62840,1960-01-23,63,340.0,72.48,male,fireman,15,FIXED,1
10930,Kevin Carter,Kevin,Carter,"2442 Willie Plain
Kevintown, SC 06631",SC,06631,1967-08-14,55,358.0,77.8,male,accountant,30,FIXED,1
10931,David Mays,David,Mays,"2326 Laurie Fort Apt. 661
Laurenton, HI 11942",HI,11942,1968-06-27,54,808.0,34.4,male,dentist,30,FIXED,0
10932,Daniel Henderson,Daniel,Henderson,"346 Swanson Point
South Christopher, IN 68433",IN,68433,1984-08-12,38,631.0,78.78,male,salesman,30,FIXED,0
10933,Jessica Herrera,Jessica,Herrera,"1299 Jason Spur
Jessicabury, PR 88403",PR,88403,1978-01-31,45,808.0,0.13,female,retired,30,FIXED,0
10934,Steven Fisher,Steven,Fisher,"0338 Greer Knoll Suite 851
Crystalshire, WA 42794",WA,42794,1967-12-08,55,357.0,88.89,male,salesman,30,FIXED,1
10935,Jessica Sanchez,Jessica,Sanchez,"8233 Brendan Canyon
Foxville, TX 43032",TX,43032,1979-04-09,44,738.0,44.24,female,nurse,30,FIXED,1
10936,Misty Oconnor,Misty,Oconnor,"790 Sara Terrace Suite 434
Petersonmouth, CA 12633",CA,12633,1988-08-30,34,345.0,94.56,female,nurse,30,FIXED,1
10937,Evan Schroeder,Evan,Schroeder,"7515 John Junction
Wesleymouth, AS 43916",AS,43916,1956-12-07,66,801.0,34.39,male,mason,30,FIXED,0
10938,Sarah Rodriguez,Sarah,Rodriguez,"32810 Perry Via Apt. 224
Port Benjamin, MP 45022",MP,45022,1981-04-19,42,668.0,58.78,female,teacher,30,FIXED,0
10939,Molly Russell,Molly,Russell,"08596 Amber Underpass
West Josephshire, NC 95604",NC,95604,1997-02-27,26,354.0,87.46,female,contractor,30,FIXED,1
10940,Shawn Kim,Shawn,Kim,"42810 Thompson Courts
New Mathew, DC 45686",DC,45686,1971-01-24,52,783.0,26.15,male,fireman,30,FIXED,0
10941,Jennifer Whitaker,Jennifer,Whitaker,"15650 Guerra Views
Port Ethanville, AL 47567",AL,47567,1999-01-31,24,456.0,74.96,female,teacher,30,FIXED,1
10942,Anne Long,Anne,Long,"66487 Wells Plain Suite 466
Daleton, ID 97739",ID,97739,1988-10-24,34,579.0,52.2,female,nurse,30,FIXED,1
10943,Sergio Rich,Sergio,Rich,"239 John Club Suite 122
Port Samuel, MP 70668",MP,70668,1952-12-31,70,771.0,52.22,male,accountant,30,FIXED,0
10944,Diana Harris,Diana,Harris,"4712 Chung Street
East Tashaland, MO 45622",MO,45622,1970-07-18,52,405.0,81.23,female,nurse,30,FIXED,1
10945,Meredith Mercado,Meredith,Mercado,"59236 Joshua Track
Port Michelle, UT 47888",UT,47888,1966-04-26,56,359.0,82.55,female,dentist,30,FIXED,1
10946,Alexis Long,Alexis,Long,"113 Sherry Isle Suite 576
Tuckerfurt, MO 05374",MO,05374,1996-05-12,26,802.0,20.99,male,contractor,30,FIXED,0
10947,Danielle Chambers,Danielle,Chambers,"319 Gonzalez Flat Apt. 394
East Racheltown, MI 63606",MI,63606,1983-12-18,39,709.0,37.51,female,mechanic,30,FIXED,0
10948,Molly Mitchell,Molly,Mitchell,"54366 Robbins Bridge
East Ashley, NM 17048",NM,17048,1998-09-23,24,577.0,55.39,female,fireman,30,FIXED,0
10949,Alejandro Garcia,Alejandro,Garcia,"2926 Cunningham Extensions Suite 597
Port Kathymouth, MD 46263",MD,46263,1983-09-21,39,804.0,25.3,male,student,30,FIXED,0
10950,Amy Thompson,Amy,Thompson,"1057 Katherine Court
South Shannon, LA 02657",LA,02657,1992-12-20,30,368.0,78.28,female,librarian,30,FIXED,1
10951,Linda Johnson,Linda,Johnson,"Unit 9440 Box 4385
DPO AP 61175",AP,61175,1978-04-07,45,697.0,46.75,female,dentist,30,FIXED,0
10952,April Lynn,April,Lynn,"962 Charles Pines Suite 925
South Rachelburgh, PR 82542",PR,82542,1985-09-24,37,799.0,27.0,female,librarian,30,FIXED,0
10953,Linda Brady,Linda,Brady,"99899 Lisa Track
North Eduardo, UT 52240",UT,52240,1956-12-29,66,814.0,50.97,female,data scientist,30,FIXED,0
10954,Amy Morton,Amy,Morton,"5011 Samuel Highway Suite 564
East Michaelport, KS 17063",KS,17063,1957-02-07,66,362.0,74.33,female,contractor,30,FIXED,1
10955,Julie Mendoza,Julie,Mendoza,"66242 Michael Views
South Nicole, NH 00697",NH,00697,1977-05-13,45,802.0,35.12,female,contractor,30,FIXED,0
10956,Daniel Kirby,Daniel,Kirby,"63465 Miller Stravenue Apt. 147
Allenchester, ME 19151",ME,19151,1993-07-22,29,798.0,22.5,male,librarian,30,FIXED,0
10957,Vincent Mcconnell,Vincent,Mcconnell,"3825 Joshua Drive Suite 964
Williamsfurt, DC 27353",DC,27353,1953-01-06,70,792.0,39.72,male,salesman,30,FIXED,0
10958,Eric Hunt,Eric,Hunt,"215 Brandon Mills
Richtown, NC 90378",NC,90378,1986-04-30,36,511.0,70.23,male,stockbroker,30,FIXED,1
10959,Jessica Clay,Jessica,Clay,"65330 Richard Cove
Davidshire, HI 71237",HI,71237,1968-03-19,55,591.0,60.62,female,contractor,30,FIXED,0
10960,Dr. Timothy Barr,Timothy,Barr,"6645 Thompson Plaza Apt. 038
North Tracy, LA 73913",LA,73913,1977-11-21,45,820.0,35.86,male,dentist,30,FIXED,0
10961,Molly Brown,Molly,Brown,"93808 Jennifer Radial Apt. 061
Michelleton, MD 89486",MD,89486,1969-09-23,53,798.0,41.77,female,stockbroker,30,FIXED,0
10962,Ryan Hensley,Ryan,Hensley,"758 Catherine Road Suite 073
Wallacetown, SC 14203",SC,14203,1999-08-08,23,478.0,68.09,male,salesman,30,FIXED,1
10963,Katie Smith,Katie,Smith,"821 Carr Well
Rebeccafurt, AL 48320",AL,48320,1963-08-19,59,348.0,85.13,female,lawyer,30,FIXED,1
10964,Danny Anderson,Danny,Anderson,"674 Cynthia Manor Apt. 190
Jessicaberg, MA 05818",MA,05818,1951-03-22,72,422.0,89.32,male,plumber,30,FIXED,1
10965,Jamie James,Jamie,James,"0704 Vasquez Curve
North Eric, MH 09777",MH,09777,1967-07-13,55,331.0,90.28,female,nurse,30,FIXED,1
10966,Tiffany Jensen,Tiffany,Jensen,"557 Diaz Pass Suite 027
Hendersonhaven, SD 48659",SD,48659,1992-05-05,30,337.0,93.83,female,accountant,30,FIXED,1
10967,James Foster,James,Foster,"17259 Marc Highway
Garciaview, NV 56122",NV,56122,1962-07-23,60,795.0,27.88,male,doctor,30,FIXED,0
10968,Abigail Ward,Abigail,Ward,"4271 Renee Harbors
Singletonfurt, NM 46352",NM,46352,1995-02-07,28,590.0,64.28,female,doctor,30,FIXED,0
10969,Casey Ramos,Casey,Ramos,"73959 Cervantes Plain Suite 332
Rebeccaburgh, IN 33628",IN,33628,1986-03-31,37,593.0,47.22,female,dentist,30,FIXED,0
10970,Michael Bryant,Michael,Bryant,"8515 Mary Court Apt. 430
Davidmouth, AS 58452",AS,58452,1992-08-23,30,365.0,74.19,male,salesman,30,FIXED,1
10971,Lisa Weber,Lisa,Weber,"USNV Ellis
FPO AA 66656",AA,66656,1978-05-01,44,775.0,33.56,female,teacher,15,FIXED,0
10972,Elizabeth Ramirez,Elizabeth,Ramirez,"623 James Mountains
Rosalesmouth, RI 40058",RI,40058,1952-08-28,70,368.0,88.6,female,software developer,15,FIXED,1
10973,James Frost,James,Frost,"985 Matthew Plains
Port Williammouth, ID 16664",ID,16664,1985-05-29,37,797.0,31.93,male,mechanic,30,FIXED,0
10974,Nicholas Schmidt,Nicholas,Schmidt,"USCGC Blake
FPO AP 76872",AP,76872,1980-01-11,43,786.0,24.87,male,contractor,30,FIXED,0
10975,Rebecca Jensen,Rebecca,Jensen,"0004 Jones Freeway Apt. 648
Hoffmantown, NJ 44497",NJ,44497,1970-04-16,53,690.0,42.26,female,nurse,30,FIXED,1
10976,Michelle Schmidt,Michelle,Schmidt,"25241 Chan Valleys Apt. 267
New Lisa, NC 64114",NC,64114,1961-04-10,62,805.0,30.57,female,librarian,30,FIXED,0
10977,Kathleen Bush,Kathleen,Bush,"336 Randall Wells
New Latoya, IL 95614",IL,95614,1961-08-26,61,801.0,46.48,female,accountant,30,FIXED,0
10978,Michelle Tucker,Michelle,Tucker,"13585 Payne Common
Robertfurt, NE 04438",NE,04438,1956-11-13,66,798.0,25.84,female,mechanic,30,FIXED,0
